policy,fold,delivery_date,n_hours,n_days,first_delivery_date,last_delivery_date,MAE,RMSE,WIS,mean_pinball_7,raw_central_MAE,centering_effect,bias,daily_mean_level_MAE,within_day_shape_MAE,missing_count,crossings,coverage50,hit_count50,lower_miss_count50,upper_miss_count50,mean_width50,median_width50,p95_width50,coverage80,hit_count80,lower_miss_count80,upper_miss_count80,mean_width80,median_width80,p95_width80,coverage95,hit_count95,lower_miss_count95,upper_miss_count95,mean_width95,median_width95,p95_width95
A2,fold_2,2021-06-21,24,1,2021-06-21,2021-06-21,6.470666377755683,7.438023916057992,3.336272036173687,1.6681360180868434,5.631469979929957,0.8391963978257259,5.449038672765597,5.449038672765596,4.185017996693802,0,0,0.2916666666666667,7,16,1,8.44893846769088,8.44893846769088,8.448938467690887,0.7916666666666666,19,5,0,18.08482923888576,18.08482923888576,18.08482923888576,1.0,24,0,0,53.63425028402933,53.634250284029335,53.634250284029335
A2,fold_2,2021-06-22,24,1,2021-06-22,2021-06-22,4.558245247476411,5.740623444815026,2.7578982355426995,1.3789491177713495,5.765048257501683,-1.206803010025272,-4.196363891730076,4.196363891730087,3.4292354054892193,0,0,0.5416666666666666,13,0,11,8.020273169644334,8.020273169644334,8.02027316964434,0.7916666666666666,19,0,5,17.544678686641586,17.54467868664159,17.54467868664159,1.0,24,0,0,51.96977595530709,51.96977595530709,51.96977595530709
A2,fold_2,2021-06-23,24,1,2021-06-23,2021-06-23,6.433666050236699,10.468133432934769,4.485621853152112,2.242810926576056,7.354690123372578,-0.9210240731358788,-5.464633124801228,5.464633124801239,6.014081282435538,0,0,0.5,12,1,11,8.189576242689213,8.189576242689213,8.189576242689213,0.7916666666666666,19,0,5,17.70565377459197,17.705653774591966,17.70565377459198,0.875,21,0,3,52.5651274035744,52.565127403574415,52.565127403574415
A2,fold_2,2021-06-24,24,1,2021-06-24,2021-06-24,5.959939200859864,6.857767637501861,3.2607032699177996,1.6303516349589,7.73435927117377,-1.7744200703139075,-5.521877634672509,5.5218776346725065,2.9699600575802965,0,0,0.3333333333333333,8,0,16,8.62861934333111,8.62861934333111,8.62861934333111,0.8333333333333334,20,0,4,19.39401035569372,19.394010355693723,19.394010355693723,1.0,24,0,0,57.26793297459299,57.26793297459299,57.26793297459299
A2,fold_2,2021-06-25,24,1,2021-06-25,2021-06-25,3.748863410495758,5.310948353793097,2.5718484007903606,1.2859242003951803,3.5232370763867156,0.22562633410904218,2.311383909917941,2.31138390991795,3.511270738269575,0,0,0.7083333333333334,17,6,1,8.827774368567773,8.827774368567773,8.827774368567773,0.9583333333333334,23,1,0,20.841379176086754,20.841379176086754,20.84137917608676,1.0,24,0,0,61.637047759556424,61.63704775955642,61.637047759556424
A2,fold_2,2021-06-26,24,1,2021-06-26,2021-06-26,3.8788631199376193,4.930799948837893,2.565065176260904,1.2825325881304521,5.527641107750001,-1.6487779878123818,-2.0439992552635187,2.043999255263529,3.5575704307727913,0,0,0.625,15,2,7,9.389607249425724,9.389607249425723,9.38960724942573,0.9583333333333334,23,0,1,21.191716624882314,21.19171662488231,21.191716624882318,1.0,24,0,0,62.377982034755036,62.377982034755036,62.377982034755036
A2,fold_2,2021-06-27,24,1,2021-06-27,2021-06-27,6.943652077613588,10.96633198390311,4.387626810992695,2.1938134054963476,6.460092075403307,0.4835600022102791,6.320288702312641,6.320288702312638,6.922228600309573,0,0,0.5833333333333334,14,10,0,8.940786841475193,8.940786841475187,8.940786841475202,0.8333333333333334,20,4,0,20.458301698342126,20.458301698342126,20.458301698342126,1.0,24,0,0,59.905669870965916,59.905669870965916,59.905669870965916
A2,fold_2,2021-06-28,24,1,2021-06-28,2021-06-28,3.9090605070582196,5.42321027129713,2.6178673177109375,1.3089336588554688,3.777629537167502,0.1314309698907176,0.1897017967915738,0.1897017967915673,3.862475628488207,0,0,0.625,15,5,4,8.39140546359279,8.39140546359279,8.39140546359279,0.9166666666666666,22,0,2,19.280174807869315,19.280174807869315,19.280174807869322,1.0,24,0,0,56.93512763821826,56.935127638218255,56.935127638218255
A2,fold_2,2021-06-29,24,1,2021-06-29,2021-06-29,5.765063741177575,6.914090720770419,3.1510733816987497,1.5755366908493753,5.8949674276057165,-0.12990368642814096,0.43949742310332063,0.43949742310331885,5.765063741177575,0,0,0.3333333333333333,8,8,8,8.451826643743487,8.451826643743487,8.451826643743487,0.8333333333333334,20,2,2,19.12766898966359,19.12766898966359,19.12766898966359,1.0,24,0,0,57.405552849077424,57.405552849077424,57.40555284907743
A3,fold_2,2021-04-01,24,1,2021-04-01,2021-04-01,7.128509738709925,8.133808585575874,4.218822392025381,2.109411196012691,5.033260291416805,2.0952494472931202,7.0500564270244395,7.050056427024444,3.211934098168639,0,0,0.8333333333333334,20,4,0,18.201563781604985,18.20156378160499,18.20156378160499,1.0,24,0,0,41.16625439064003,41.16625439064002,41.166254390640034,1.0,24,0,0,81.88741694675315,81.88741694675315,81.88741694675315
A3,fold_2,2021-04-02,24,1,2021-04-02,2021-04-02,13.365557482694499,15.85789302495568,6.8009752232770255,3.4004876116385128,13.508552206888837,-0.14299472419433798,2.027450631810703,2.0274506318107015,13.53451170201206,0,0,0.375,9,8,7,17.27714699361971,17.27714699361971,17.27714699361971,0.8333333333333334,20,2,2,40.11704189050741,40.11704189050741,40.11704189050741,1.0,24,0,0,80.0935843598785,80.0935843598785,80.0935843598785
A3,fold_2,2021-04-03,24,1,2021-04-03,2021-04-03,9.418305890162417,13.249316589429547,6.285416070306254,3.142708035153127,10.03530591645,-0.617000026287582,-9.148105807514744,9.14810580751475,7.891872338089027,0,0,0.6666666666666666,16,0,8,17.927385133288407,17.927385133288407,17.92738513328841,0.7916666666666666,19,0,5,40.81859509163946,40.81859509163946,40.818595091639466,0.875,21,0,3,82.75902075762407,82.75902075762407,82.75902075762409
A3,fold_2,2021-04-04,23,1,2021-04-04,2021-04-04,11.501558893434423,14.746575147941444,6.426359940310182,3.213179970155091,11.688835570026907,-0.18727667659248473,-1.1767790907585942,1.1767790907585969,11.245737351965165,0,0,0.30434782608695654,7,6,10,15.90723265576106,15.907232655761064,15.907232655761065,0.8260869565217391,19,1,3,37.179994189784814,37.17999418978482,37.17999418978482,0.9565217391304348,22,0,1,72.48888134143631,72.4888813414363,72.4888813414363
A3,fold_2,2021-04-05,24,1,2021-04-05,2021-04-05,29.87798014155616,33.066705244865794,16.765849185737412,8.382924592868706,29.05365381931053,0.824326322245628,29.87798014155616,29.877980141556158,11.87316758657545,0,0,0.0,0,24,0,13.339281314924373,13.339281314924373,13.339281314924373,0.3333333333333333,8,16,0,31.355911513899883,31.355911513899883,31.355911513899883,0.8333333333333334,20,4,0,61.319882422343454,61.319882422343454,61.31988242234346
A3,fold_2,2021-04-06,24,1,2021-04-06,2021-04-06,6.645644255128912,7.758872389290397,4.600678140510138,2.300339070255069,6.751634272140611,-0.10599001701170045,-0.14210552458227874,0.1421055245822771,6.633802128080389,0,0,0.7916666666666666,19,3,2,20.58161602275872,20.581616022758723,20.581616022758723,1.0,24,0,0,48.380067530373196,48.380067530373196,48.380067530373196,1.0,24,0,0,94.61246410369601,94.612464103696,94.612464103696
A3,fold_2,2021-04-07,24,1,2021-04-07,2021-04-07,11.257900644032764,11.99949684229051,6.039660602124749,3.0198303010623744,11.286715299167705,-0.028814655134941376,-3.7536340437384115,3.7536340437384084,9.69388645914176,0,0,0.4166666666666667,10,4,10,21.861302498825676,21.861302498825673,21.861302498825673,1.0,24,0,0,56.09634076847622,56.09634076847622,56.096340768476225,1.0,24,0,0,101.12513852299496,101.12513852299494,101.12513852299496
A3,fold_2,2021-04-08,24,1,2021-04-08,2021-04-08,10.092045199852222,11.651890228952036,6.045587253120661,3.022793626560331,10.443069220400826,-0.3510240205486035,-9.443250732317795,9.4432507323178,4.839955327225198,0,0,0.5416666666666666,13,0,11,20.453132874914445,20.453132874914445,20.453132874914445,0.9583333333333334,23,0,1,54.18353518324693,54.18353518324694,54.183535183246946,0.9583333333333334,23,0,1,97.67691485770786,97.67691485770784,97.67691485770784
A3,fold_2,2021-04-09,24,1,2021-04-09,2021-04-09,11.555045940279959,13.650959729526958,6.719805447887947,3.3599027239439736,11.555075323779716,-2.938349975660041e-05,-2.3296998812335903,2.3296998812336014,11.78563338214632,0,0,0.4583333333333333,11,5,8,21.843335652433108,21.843335652433105,21.84333565243311,0.8333333333333334,20,0,4,55.19432554517499,55.19432554517499,55.19432554517499,1.0,24,0,0,100.67912434335592,100.67912434335591,100.67912434335592
A3,fold_2,2021-04-10,24,1,2021-04-10,2021-04-10,15.344145471103799,16.668884662251795,8.458703932978862,4.229351966489431,15.41317554961516,-0.06903007851136023,-15.344145471103799,15.3441454711038,5.508741177904871,0,0,0.16666666666666666,4,0,20,21.67980769091787,21.67980769091787,21.67980769091787,0.625,15,0,9,53.89569904271971,53.89569904271971,53.89569904271972,1.0,24,0,0,98.95833704452518,98.95833704452515,98.95833704452517
A3,fold_2,2021-04-11,24,1,2021-04-11,2021-04-11,10.852613461703932,12.380980323769993,6.460950230181498,3.230475115090749,10.57827231104096,0.274341150662971,-10.758321347697981,10.75832134769798,4.601562634664191,0,0,0.4583333333333333,11,0,13,22.722964506214243,22.722964506214243,22.722964506214243,0.875,21,0,3,55.86249819274186,55.86249819274185,55.86249819274186,1.0,24,0,0,100.49090243720279,100.49090243720279,100.4909024372028
A3,fold_2,2021-04-12,24,1,2021-04-12,2021-04-12,6.722026222496581,9.690485256249499,5.418155142741523,2.7090775713707616,7.005472323496221,-0.28344610099964,-2.6998233660981867,2.6998233660981796,6.747596831753827,0,0,0.7916666666666666,19,0,5,20.80105927439377,20.801059274393765,20.801059274393772,0.9166666666666666,22,0,2,52.890891272994075,52.89089127299407,52.890891272994075,0.9583333333333334,23,0,1,98.54315658606777,98.54315658606777,98.54315658606777
A3,fold_2,2021-04-13,24,1,2021-04-13,2021-04-13,6.195196050812051,7.201055242954565,3.426540888933159,1.7132704444665794,6.539376965432033,-0.34418091461998274,-1.6963285135653619,1.6963285135653479,5.857190433271422,0,0,0.4583333333333333,11,3,10,10.876708978709232,10.876708978709232,10.876708978709232,0.875,21,0,3,23.684797805365424,23.68479780536542,23.684797805365427,0.9583333333333334,23,0,1,47.097747876793484,47.0977478767935,47.0977478767935
A3,fold_2,2021-04-14,24,1,2021-04-14,2021-04-14,12.556342513446552,17.49008533053189,9.210637778695187,4.605318889347593,13.751564529225087,-1.1952220157785345,-12.42854036579024,12.428540365790234,8.907161306590428,0,0,0.125,3,0,21,8.484795281689765,8.484795281689763,8.48479528168977,0.4583333333333333,11,0,13,17.831720396643433,17.831720396643433,17.831720396643433,0.5833333333333334,14,0,10,35.614498737409086,35.61449873740908,35.614498737409086
A3,fold_2,2021-04-15,24,1,2021-04-15,2021-04-15,8.251861218755268,10.110356492702186,4.850023849877206,2.425011924938603,8.600756794447165,-0.34889557569189744,-3.18988797221971,3.189887972219722,7.941892910230844,0,0,0.25,6,6,12,9.208760656038804,9.208760656038805,9.208760656038805,0.7083333333333334,17,0,7,19.348005190277476,19.348005190277476,19.348005190277476,0.7916666666666666,19,0,5,40.0181665711583,40.01816657115829,40.018166571158304
A3,fold_2,2021-04-16,24,1,2021-04-16,2021-04-16,4.681256610012455,6.058054644388462,2.962053023439482,1.481026511719741,6.407054269843999,-1.725797659831543,-3.7328619462926973,3.7328619462926866,3.6338067043943596,0,0,0.625,15,0,9,9.680009953764033,9.680009953764035,9.680009953764035,0.7916666666666666,19,0,5,20.40259564757578,20.40259564757578,20.40259564757578,0.9583333333333334,23,0,1,43.07994673467812,43.07994673467812,43.07994673467812
A3,fold_2,2021-04-17,24,1,2021-04-17,2021-04-17,5.947470443060869,6.796457631881646,3.294565326952039,1.6472826634760196,8.36682886676768,-2.419358423706811,-5.947470443060869,5.9474704430608725,2.6549443600895004,0,0,0.25,6,0,18,9.817712046141871,9.817712046141871,9.817712046141871,0.7083333333333334,17,0,7,20.18000819110347,20.180008191103468,20.180008191103475,0.9583333333333334,23,0,1,42.846557641849586,42.84655764184958,42.846557641849586
A3,fold_2,2021-04-18,24,1,2021-04-18,2021-04-18,8.403167237147096,8.720493025242465,4.403243734841733,2.2016218674208665,11.083379219920232,-2.680211982773136,-8.403167237147096,8.403167237147095,1.7688669145836433,0,0,0.08333333333333333,2,0,22,10.216657330964274,10.216657330964274,10.216657330964274,0.2916666666666667,7,0,17,20.586748513830397,20.586748513830393,20.586748513830393,1.0,24,0,0,43.483551952871096,43.483551952871096,43.4835519528711
A3,fold_2,2021-04-19,24,1,2021-04-19,2021-04-19,7.20174739799111,10.926119199997567,5.300877557943331,2.6504387789716657,8.51319540010722,-1.3114480021161097,-5.358937397592612,5.358937397592612,7.780575371105601,0,0,0.625,15,0,9,9.750942707947518,9.750942707947516,9.750942707947523,0.7083333333333334,17,0,7,19.77294904316982,19.772949043169824,19.77294904316983,0.75,18,0,6,41.23460224306677,41.23460224306677,41.23460224306677
A3,fold_2,2021-04-20,24,1,2021-04-20,2021-04-20,4.720353900382076,5.582915388868429,2.7830375224890425,1.3915187612445212,6.0239509275569105,-1.3035970271748354,-1.5527169806392414,1.5527169806392465,4.409785576044757,0,0,0.5416666666666666,13,2,9,10.76617727917305,10.76617727917305,10.766177279173055,0.9583333333333334,23,0,1,21.89678340998172,21.896783409981715,21.896783409981722,0.9583333333333334,23,0,1,43.939875354906945,43.939875354906945,43.939875354906945
A3,fold_2,2021-04-21,24,1,2021-04-21,2021-04-21,21.979532439837147,23.89110822401503,12.140856802751378,6.070428401375689,18.413558369187808,3.565974070649338,21.979532439837147,21.979532439837143,7.875026287619104,0,0,0.041666666666666664,1,23,0,11.04398358995663,11.043983589956625,11.043983589956637,0.2916666666666667,7,17,0,22.762266794186008,22.76226679418601,22.76226679418602,0.8333333333333334,20,4,0,46.82604939166456,46.82604939166456,46.82604939166457
A3,fold_2,2021-04-22,24,1,2021-04-22,2021-04-22,20.802705381680617,27.0009368222893,13.307821200419761,6.653910600209881,17.749508726264505,3.0531966554161154,20.802705381680617,20.80270538168061,14.816625172535794,0,0,0.20833333333333334,5,19,0,10.705691671109244,10.70569167110925,10.70569167110925,0.5,12,12,0,21.336227492693137,21.336227492693133,21.33622749269314,0.6666666666666666,16,8,0,43.889838572379325,43.88983857237933,43.88983857237935
A3,fold_2,2021-04-23,24,1,2021-04-23,2021-04-23,3.308833654901337,4.176522795724106,2.696694981897259,1.3483474909486295,4.91199985280542,-1.6031661979040823,-0.5609668719759485,0.5609668719759497,3.270727567546176,0,0,0.9166666666666666,22,0,2,13.439664999063899,13.4396649990639,13.4396649990639,1.0,24,0,0,27.478706882742,27.478706882741996,27.478706882742003,1.0,24,0,0,55.477088669619825,55.477088669619825,55.477088669619825
A3,fold_2,2021-04-24,24,1,2021-04-24,2021-04-24,5.8643692277492185,7.666964510246004,3.456464090320555,1.7282320451602775,4.793888359132654,1.070480868616565,4.404780907443468,4.404780907443467,4.456406361006421,0,0,0.7916666666666666,19,5,0,13.590509551779027,13.590509551779029,13.590509551779036,0.9583333333333334,23,1,0,30.756092227986056,30.756092227986056,30.75609222798606,1.0,24,0,0,60.2442140123509,60.2442140123509,60.24421401235091
A3,fold_2,2021-04-25,24,1,2021-04-25,2021-04-25,9.752457833970501,12.55883569585443,5.044347478296264,2.522173739148132,7.792960118647376,1.9594977153231241,9.615408223977491,9.615408223977497,7.2284452554492304,0,0,0.625,15,9,0,14.023819714080005,14.023819714080005,14.023819714080005,0.7916666666666666,19,5,0,32.089772510211986,32.089772510211986,32.089772510212,1.0,24,0,0,63.090330276146545,63.090330276146545,63.09033027614655
A3,fold_2,2021-04-26,24,1,2021-04-26,2021-04-26,5.40938664373192,6.719313117613611,3.6676188260513656,1.8338094130256828,3.938950667628532,1.4704359761033876,4.19928240580182,4.199282405801817,4.011347080616925,0,0,0.7916666666666666,19,5,0,15.91836745358376,15.918367453583762,15.91836745358377,1.0,24,0,0,36.60887759964996,36.60887759964996,36.60887759964996,1.0,24,0,0,74.23390602678214,74.23390602678214,74.23390602678214
A3,fold_2,2021-04-27,24,1,2021-04-27,2021-04-27,9.011778034072393,9.73045152989906,4.333657011048355,2.1668285055241774,6.127174484103762,2.884603549968631,9.011778034072393,9.0117780340724,2.918651892943275,0,0,0.625,15,9,0,15.18725830452217,15.187258304522167,15.187258304522175,1.0,24,0,0,35.380713146725526,35.380713146725526,35.380713146725526,1.0,24,0,0,69.19003359555379,69.19003359555379,69.19003359555379
A3,fold_2,2021-04-28,24,1,2021-04-28,2021-04-28,3.503631960910365,4.448207979992768,2.939054312195879,1.46952715609794,4.2608469435896374,-0.7572149826792725,-0.545045445978554,0.5450454459785519,3.41248018671293,0,0,0.875,21,0,3,13.517014673541686,13.517014673541688,13.517014673541693,1.0,24,0,0,32.312721941776886,32.312721941776886,32.312721941776886,1.0,24,0,0,63.26199456715901,63.26199456715901,63.261994567159014
A3,fold_2,2021-04-29,24,1,2021-04-29,2021-04-29,4.001020169890258,5.353896940961725,2.9289159012341828,1.4644579506170914,4.132803612897307,-0.13178344300704925,1.3403329293981623,1.3403329293981656,3.9946434190755014,0,0,0.8333333333333334,20,3,1,13.064630101967614,13.064630101967616,13.064630101967616,1.0,24,0,0,28.835180976309232,28.835180976309232,28.835180976309232,1.0,24,0,0,58.01479655082733,58.01479655082733,58.014796550827334
A3,fold_2,2021-04-30,24,1,2021-04-30,2021-04-30,8.12903253630038,8.824950632478389,4.106893401382588,2.053446700691294,10.448564931445846,-2.319532395145466,-8.12903253630038,8.129032536300379,2.8926903386151683,0,0,0.25,6,0,18,11.161349110381133,11.161349110381131,11.161349110381138,0.6666666666666666,16,0,8,24.383661574717127,24.383661574717124,24.38366157471713,1.0,24,0,0,50.63731690210492,50.63731690210493,50.63731690210494
A3,fold_2,2021-05-01,24,1,2021-05-01,2021-05-01,5.806597311630881,6.502673242159916,3.1667859703351624,1.5833929851675812,7.797271362370921,-1.9906740507400384,-4.773073293261124,4.7730732932611275,3.5370071810730663,0,0,0.3333333333333333,8,0,16,11.071468658096274,11.071468658096272,11.071468658096272,0.875,21,0,3,24.39788400964248,24.397884009642482,24.39788400964249,1.0,24,0,0,50.956262328806964,50.956262328806964,50.95626232880697
A3,fold_2,2021-05-02,24,1,2021-05-02,2021-05-02,7.676465888275338,13.045493617770038,4.821685842379055,2.410842921189527,8.561979597801107,-0.8855137095257696,4.868610598903565,4.868610598903565,9.06543266273386,0,0,0.6666666666666666,16,7,1,10.439788685967798,10.439788685967798,10.439788685967798,0.8333333333333334,20,4,0,23.711193406823373,23.711193406823377,23.711193406823384,0.9166666666666666,22,2,0,48.44558664652582,48.44558664652582,48.445586646525825
